lat,long,id,display_name,date,cases
22.3,114.2,Hong Kong @ China,Hong Kong,2020-03-19,208
21.461364,-158.201976,Honolulu @ Hawaii,Honolulu @ Hawaii,2020-03-19,18
33.909269,-78.976675,Horry @ South Carolina,Horry @ South Carolina,2020-03-19,6
32.458381,-83.662856,Houston @ Georgia,Houston @ Georgia,2020-03-19,1
40.483537,-86.114118,Howard @ Indiana,Howard @ Indiana,2020-03-19,5
39.252264,-76.924406,Howard @ Maryland,Howard @ Maryland,2020-03-19,16
30.9756,112.2707,Hubei @ China,Hubei,2020-03-19,67800
40.731384,-74.078627,Hudson @ New Jersey,Hudson @ New Jersey,2020-03-19,55
40.706673,-123.925818,Humboldt @ California,Humboldt @ California,2020-03-19,1
27.6104,111.7088,Hunan @ China,Hunan,2020-03-19,1018
47.1625,19.5033,Hungary,Hungary,2020-03-19,73
40.565283,-74.91197,Hunterdon @ New Jersey,Hunterdon @ New Jersey,2020-03-19,8
41.14508,-82.594641,Huron @ Ohio,Huron @ Ohio,2020-03-19,1
29.606013,-91.842706,Iberia @ Louisiana,Iberia @ Louisiana,2020-03-19,1
30.288394,-91.36315,Iberville @ Louisiana,Iberville @ Louisiana,2020-03-19,1
64.9631,-19.0208,Iceland,Iceland,2020-03-19,330
35.737499,-91.559942,Independence @ Arkansas,Independence @ Arkansas,2020-03-19,1
21,78,India,India,2020-03-19,194
27.700638,-80.574803,Indian River @ Florida,Indian River @ Florida,2020-03-19,1
-0.7893,113.9213,Indonesia,Indonesia,2020-03-19,311
42.603534,-84.373811,Ingham @ Michigan,Ingham @ Michigan,2020-03-19,7
44.0935,113.9448,Inner Mongolia @ China,Inner Mongolia,2020-03-19,75
32,53,Iran,Iran,2020-03-19,18407
33,44,Iraq,Iraq,2020-03-19,192
35.806356,-80.874545,Iredell @ North Carolina,Iredell @ North Carolina,2020-03-19,2
53.1424,-7.6921,Ireland,Ireland,2020-03-19,557
48.158436,-122.670503,Island @ Washington,Island @ Washington,2020-03-19,17
54.2361,-4.5481,Isle of Man @ United Kingdom,Isle of Man,2020-03-19,0
31,35,Israel,Israel,2020-03-19,427
43,12,Italy,Italy,2020-03-19,41035
30.787812,-85.210374,Jackson @ Florida,Jackson @ Florida,2020-03-19,1
37.786096,-89.381212,Jackson @ Illinois,Jackson @ Illinois,2020-03-19,1
42.248474,-84.420868,Jackson @ Michigan,Jackson @ Michigan,2020-03-19,1
30.458491,-88.619991,Jackson @ Mississippi,Jackson @ Mississippi,2020-03-19,2
39.007233,-94.342507,Jackson @ Missouri,Jackson @ Missouri,2020-03-19,3
34.593949,-99.41221,Jackson @ Oklahoma,Jackson @ Oklahoma,2020-03-19,1
42.411782,-122.675797,Jackson @ Oregon,Jackson @ Oregon,2020-03-19,2
18.1096,-77.2975,Jamaica,Jamaica,2020-03-19,15
37.324427,-76.778319,James City @ Virginia,James City @ Virginia,2020-03-19,14
36,138,Japan,Japan,2020-03-19,924
33.553444,-86.896536,Jefferson @ Alabama,Jefferson @ Alabama,2020-03-19,34
34.277696,-91.930701,Jefferson @ Arkansas,Jefferson @ Arkansas,2020-03-19,18
39.58646,-105.245601,Jefferson @ Colorado,Jefferson @ Colorado,2020-03-19,36
38.189533,-85.657624,Jefferson @ Kentucky,Jefferson @ Kentucky,2020-03-19,14
29.5033,-90.036231,Jefferson @ Louisiana,Jefferson @ Louisiana,2020-03-19,69
43.995371,-76.053522,Jefferson @ New York,Jefferson @ New York,2020-03-19,1
36.048479,-83.440966,Jefferson @ Tennessee,Jefferson @ Tennessee,2020-03-19,1
47.802641,-123.52181,Jefferson @ Washington,Jefferson @ Washington,2020-03-19,4
39.307399,-77.86322,Jefferson @ West Virginia,Jefferson @ West Virginia,2020-03-19,1
38.996234,-85.628111,Jennings @ Indiana,Jennings @ Indiana,2020-03-19,1
32.9711,119.455,Jiangsu @ China,Jiangsu,2020-03-19,631
27.614,115.7221,Jiangxi @ China,Jiangxi,2020-03-19,935
43.6661,126.1923,Jilin @ China,Jilin,2020-03-19,93
39.495986,-86.0946,Johnson @ Indiana,Johnson @ Indiana,2020-03-19,3
41.668737,-91.588812,Johnson @ Iowa,Johnson @ Iowa,2020-03-19,22
38.883907,-94.82233,Johnson @ Kansas,Johnson @ Kansas,2020-03-19,16
32.379511,-97.364823,Johnson @ Texas,Johnson @ Texas,2020-03-19,2
35.513405,-78.367267,Johnston @ North Carolina,Johnston @ North Carolina,2020-03-19,2
31.621044,-89.167262,Jones @ Mississippi,Jones @ Mississippi,2020-03-19,1
31.24,36.51,Jordan,Jordan,2020-03-19,69
41.939594,-88.42804,Kane @ Illinois,Kane @ Illinois,2020-03-19,6
41.139494,-87.861125,Kankakee @ Illinois,Kankakee @ Illinois,2020-03-19,1
22.012038,-159.705965,Kauai @ Hawaii,Kauai @ Hawaii,2020-03-19,2
36.814842,-97.143755,Kay @ Oklahoma,Kay @ Oklahoma,2020-03-19,2
48.0196,66.9237,Kazakhstan,Kazakhstan,2020-03-19,44
60.366373,-152.321973,Kenai Peninsula Borough @ Alaska,Kenai Peninsula Borough @ Alaska,2020-03-19,1
41.58814,-88.430626,Kendall @ Illinois,Kendall @ Illinois,2020-03-19,3
44.417012,-69.765764,Kennebec @ Maine,Kennebec @ Maine,2020-03-19,3
42.579703,-87.424898,Kenosha @ Wisconsin,Kenosha @ Wisconsin,2020-03-19,4
39.097088,-75.502982,Kent @ Delaware,Kent @ Delaware,2020-03-19,4
43.032497,-85.547446,Kent @ Michigan,Kent @ Michigan,2020-03-19,12
38.930477,-84.533492,Kenton @ Kentucky,Kenton @ Kentucky,2020-03-19,1
-0.0236,37.9062,Kenya,Kenya,2020-03-19,7
35.346629,-118.729506,Kern @ California,Kern @ California,2020-03-19,2
34.338356,-80.590885,Kershaw @ South Carolina,Kershaw @ South Carolina,2020-03-19,29
55.449938,-131.106685,Ketchikan Gateway Borough @ Alaska,Ketchikan Gateway Borough @ Alaska,2020-03-19,2
47.493554,-121.832375,King @ Washington,King @ Washington,2020-03-19,693
47.639687,-122.649636,Kitsap @ Washington,Kitsap @ Washington,2020-03-19,12
47.124444,-120.676714,Kittitas @ Washington,Kittitas @ Washington,2020-03-19,4
42.683761,-121.646168,Klamath @ Oregon,Klamath @ Oregon,2020-03-19,1
45.869509,-120.780117,Klickitat @ Washington,Klickitat @ Washington,2020-03-19,2
42.634405,-97.891349,Knox @ Nebraska,Knox @ Nebraska,2020-03-19,2
35.992727,-83.937721,Knox @ Tennessee,Knox @ Tennessee,2020-03-19,2
36,128,"Korea, South","Korea, South",2020-03-19,8565
42.602636,20.902977,Kosovo,Kosovo,2020-03-19,0
29.5,47.75,Kuwait,Kuwait,2020-03-19,148
41.2044,74.7661,Kyrgyzstan,Kyrgyzstan,2020-03-19,3
43.908222,-91.111758,La Crosse @ Wisconsin,La Crosse @ Wisconsin,2020-03-19,2
41.44025,-75.609587,Lackawanna @ Pennsylvania,Lackawanna @ Pennsylvania,2020-03-19,3
30.206507,-92.06417,Lafayette @ Louisiana,Lafayette @ Louisiana,2020-03-19,3
29.491993,-90.394849,Lafourche @ Louisiana,Lafourche @ Louisiana,2020-03-19,4
28.764113,-81.712282,Lake @ Florida,Lake @ Florida,2020-03-19,3
42.326444,-87.436118,Lake @ Illinois,Lake @ Illinois,2020-03-19,37
41.472239,-87.374337,Lake @ Indiana,Lake @ Indiana,2020-03-19,4
41.924116,-81.392643,Lake @ Ohio,Lake @ Ohio,2020-03-19,2
40.041992,-76.250198,Lancaster @ Pennsylvania,Lancaster @ Pennsylvania,2020-03-19,2
34.686818,-80.703689,Lancaster @ South Carolina,Lancaster @ South Carolina,2020-03-19,3
43.928276,-122.897678,Lane @ Oregon,Lane @ Oregon,2020-03-19,2
19.85627,102.495496,Laos,Laos,2020-03-19,0
41.549011,-86.744729,LaPorte @ Indiana,LaPorte @ Indiana,2020-03-19,1
41.29283,-104.660395,Laramie @ Wyoming,Laramie @ Wyoming,2020-03-19,4
40.663091,-105.482131,Larimer @ Colorado,Larimer @ Colorado,2020-03-19,5
41.343341,-88.885931,LaSalle @ Illinois,LaSalle @ Illinois,2020-03-19,1
56.8796,24.6032,Latvia,Latvia,2020-03-19,86
32.39322,-82.926317,Laurens @ Georgia,Laurens @ Georgia,2020-03-19,2
29.382578,-96.923633,Lavaca @ Texas,Lavaca @ Texas,2020-03-19,1
39.189511,-95.038977,Leavenworth @ Kansas,Leavenworth @ Kansas,2020-03-19,2
33.8547,35.8623,Lebanon,Lebanon,2020-03-19,157
40.367344,-76.458009,Lebanon @ Pennsylvania,Lebanon @ Pennsylvania,2020-03-19,1
32.604064,-85.353048,Lee @ Alabama,Lee @ Alabama,2020-03-19,10
26.552134,-81.89225,Lee @ Florida,Lee @ Florida,2020-03-19,11
31.818419,-84.146681,Lee @ Georgia,Lee @ Georgia,2020-03-19,4
34.15864,-80.251209,Lee @ South Carolina,Lee @ South Carolina,2020-03-19,1
45.146182,-86.051574,Leelanau @ Michigan,Leelanau @ Michigan,2020-03-19,1
33.54979,-90.294934,Leflore @ Mississippi,Leflore @ Mississippi,2020-03-19,4
40.614241,-75.590627,Lehigh @ Pennsylvania,Lehigh @ Pennsylvania,2020-03-19,1
30.45931,-84.2778,Leon @ Florida,Leon @ Florida,2020-03-19,3
46.580071,-122.377444,Lewis @ Washington,Lewis @ Washington,2020-03-19,1
47.122133,-112.382954,Lewis and Clark @ Montana,Lewis and Clark @ Montana,2020-03-19,3
33.892554,-81.272853,Lexington @ South Carolina,Lexington @ South Carolina,2020-03-19,5
41.2956,122.6085,Liaoning @ China,Liaoning,2020-03-19,125
6.4281,-9.4295,Liberia,Liberia,2020-03-19,2
26.3351,17.228331,Libya,Libya,2020-03-19,0
47.14,9.55,Liechtenstein,Liechtenstein,2020-03-19,28
34.810239,-86.9814,Limestone @ Alabama,Limestone @ Alabama,2020-03-19,1
33.957665,-91.727624,Lincoln @ Arkansas,Lincoln @ Arkansas,2020-03-19,1
43.994265,-69.514029,Lincoln @ Maine,Lincoln @ Maine,2020-03-19,4
41.050322,-100.744481,Lincoln @ Nebraska,Lincoln @ Nebraska,2020-03-19,3
35.487825,-81.225176,Lincoln @ North Carolina,Lincoln @ North Carolina,2020-03-19,1
47.582718,-118.417668,Lincoln @ Washington,Lincoln @ Washington,2020-03-19,1
38.216549,-94.844932,Linn @ Kansas,Linn @ Kansas,2020-03-19,1
44.494824,-122.543756,Linn @ Oregon,Linn @ Oregon,2020-03-19,17
41.791897,-73.235428,Litchfield @ Connecticut,Litchfield @ Connecticut,2020-03-19,7
55.1694,23.8813,Lithuania,Lithuania,2020-03-19,36
30.440419,-90.727474,Livingston @ Louisiana,Livingston @ Louisiana,2020-03-19,1
42.602532,-83.911718,Livingston @ Michigan,Livingston @ Michigan,2020-03-19,3
42.727485,-77.76978,Livingston @ New York,Livingston @ New York,2020-03-19,1
35.914151,-97.450764,Logan @ Oklahoma,Logan @ Oklahoma,2020-03-19,1
41.438805,-82.179722,Lorain @ Ohio,Lorain @ Ohio,2020-03-19,6
34.196398,-118.261862,Los Angeles @ California,Los Angeles @ California,2020-03-19,231
39.08113,-77.638857,Loudoun @ Virginia,Loudoun @ Virginia,2020-03-19,5
30.83368,-83.268967,Lowndes @ Georgia,Lowndes @ Georgia,2020-03-19,6
33.611469,-101.819944,Lubbock @ Texas,Lubbock @ Texas,2020-03-19,3
41.682321,-83.468867,Lucas @ Ohio,Lucas @ Ohio,2020-03-19,1
49.8153,6.1296,Luxembourg,Luxembourg,2020-03-19,335
41.172787,-75.976035,Luzerne @ Pennsylvania,Luzerne @ Pennsylvania,2020-03-19,1
37.023976,-88.083391,Lyon @ Kentucky,Lyon @ Kentucky,2020-03-19,1
22.1667,113.55,Macau @ China,Macau,2020-03-19,17
42.671467,-82.910869,Macomb @ Michigan,Macomb @ Michigan,2020-03-19,55
-18.7669,46.8691,Madagascar,Madagascar,2020-03-19,0
37.210039,-119.749852,Madera @ California,Madera @ California,2020-03-19,3
34.764238,-86.55108,Madison @ Alabama,Madison @ Alabama,2020-03-19,5
43.789709,-111.65655,Madison @ Idaho,Madison @ Idaho,2020-03-19,1
38.827082,-89.900195,Madison @ Illinois,Madison @ Illinois,2020-03-19,1
40.166203,-85.722454,Madison @ Indiana,Madison @ Indiana,2020-03-19,1
32.63437,-90.03416,Madison @ Mississippi,Madison @ Mississippi,2020-03-19,1
45.319288,-111.917328,Madison @ Montana,Madison @ Montana,2020-03-19,1
41.01088,-80.770396,Mahoning @ Ohio,Mahoning @ Ohio,2020-03-19,5
2.5,112.5,Malaysia,Malaysia,2020-03-19,900
3.2028,73.2207,Maldives,Maldives,2020-03-19,13
17.570692,-3.996166,Mali,Mali,2020-03-19,0
35.9375,14.3754,Malta,Malta,2020-03-19,53
27.481386,-82.365784,Manatee @ Florida,Manatee @ Florida,2020-03-19,9
53.7609,-98.8139,Manitoba @ Canada,Manitoba,2020-03-19,17
33.346541,-112.495534,Maricopa @ Arizona,Maricopa @ Arizona,2020-03-19,22
38.051817,-122.745974,Marin @ California,Marin @ California,2020-03-19,25
39.782976,-86.135794,Marion @ Indiana,Marion @ Indiana,2020-03-19,19
44.900898,-122.57626,Marion @ Oregon,Marion @ Oregon,2020-03-19,13
27.079954,-80.398211,Martin @ Florida,Martin @ Florida,2020-03-19,1
43.677118,-94.537198,Martin @ Minnesota,Martin @ Minnesota,2020-03-19,3
14.6415,-61.0242,Martinique @ France,Martinique,2020-03-19,23
47.354126,-123.17385,Mason @ Washington,Mason @ Washington,2020-03-19,1
28.783341,-95.997755,Matagorda @ Texas,Matagorda @ Texas,2020-03-19,3
20.855931,-156.60155,Maui @ Hawaii,Maui @ Hawaii,2020-03-19,5
21.0079,10.9408,Mauritania,Mauritania,2020-03-19,2
-20.2,57.5,Mauritius,Mauritius,2020-03-19,3
-12.8275,45.1662,Mayotte @ France,Mayotte,2020-03-19,3
35.016414,-97.449811,McClain @ Oklahoma,McClain @ Oklahoma,2020-03-19,1
43.678924,-97.362036,McCook @ South Dakota,McCook @ South Dakota,2020-03-19,1
42.324298,-88.452245,McHenry @ Illinois,McHenry @ Illinois,2020-03-19,6
31.549493,-97.201472,McLennan @ Texas,McLennan @ Texas,2020-03-19,7
35.246862,-80.833832,Mecklenburg @ North Carolina,Mecklenburg @ North Carolina,2020-03-19,13
41.116051,-81.899566,Medina @ Ohio,Medina @ Ohio,2020-03-19,5
29.353661,-99.111085,Medina @ Texas,Medina @ Texas,2020-03-19,1
39.432388,-123.442881,Mendocino @ California,Mendocino @ California,2020-03-19,1
40.282503,-74.703724,Mercer @ New Jersey,Mercer @ New Jersey,2020-03-19,20
37.403448,-81.106456,Mercer @ West Virginia,Mercer @ West Virginia,2020-03-19,1
43.299485,-71.68013,Merrimack @ New Hampshire,Merrimack @ New Hampshire,2020-03-19,2
39.019492,-108.461837,Mesa @ Colorado,Mesa @ Colorado,2020-03-19,1
23.6345,-102.5528,Mexico,Mexico,2020-03-19,118
25.610494,-80.499045,Miami-Dade @ Florida,Miami-Dade @ Florida,2020-03-19,101
40.053326,-84.228414,Miami @ Ohio,Miami @ Ohio,2020-03-19,1
41.434525,-72.524227,Middlesex @ Connecticut,Middlesex @ Connecticut,2020-03-19,3
42.479477,-71.396507,Middlesex @ Massachusetts,Middlesex @ Massachusetts,2020-03-19,119
40.439593,-74.407585,Middlesex @ New Jersey,Middlesex @ New Jersey,2020-03-19,64
43.648378,-84.37922,Midland @ Michigan,Midland @ Michigan,2020-03-19,1
43.017655,-87.481575,Milwaukee @ Wisconsin,Milwaukee @ Wisconsin,2020-03-19,62
43.667472,-96.795726,Minnehaha @ South Dakota,Minnehaha @ South Dakota,2020-03-19,5
47.027263,-113.892681,Missoula @ Montana,Missoula @ Montana,2020-03-19,4
30.684573,-88.196568,Mobile @ Alabama,Mobile @ Alabama,2020-03-19,1
47.4116,28.3699,Moldova,Moldova,2020-03-19,49
43.7333,7.4167,Monaco,Monaco,2020-03-19,7
46.8625,103.8467,Mongolia,Mongolia,2020-03-19,6
40.287056,-74.152446,Monmouth @ New Jersey,Monmouth @ New Jersey,2020-03-19,43
39.633645,-80.059074,Monongalia @ West Virginia,Monongalia @ West Virginia,2020-03-19,1
41.916097,-83.487106,Monroe @ Michigan,Monroe @ Michigan,2020-03-19,3
33.89003,-88.485038,Monroe @ Mississippi,Monroe @ Mississippi,2020-03-19,1
43.464475,-77.664656,Monroe @ New York,Monroe @ New York,2020-03-19,28
41.056233,-75.329037,Monroe @ Pennsylvania,Monroe @ Pennsylvania,2020-03-19,15
43.312782,-85.149468,Montcalm @ Michigan,Montcalm @ Michigan,2020-03-19,1
42.5,19.3,Montenegro,Montenegro,2020-03-19,3
36.240107,-121.315573,Monterey @ California,Monterey @ California,2020-03-19,2
32.203651,-86.203831,Montgomery @ Alabama,Montgomery @ Alabama,2020-03-19,3
38.038138,-83.912338,Montgomery @ Kentucky,Montgomery @ Kentucky,2020-03-19,2
39.137382,-77.203063,Montgomery @ Maryland,Montgomery @ Maryland,2020-03-19,33
42.900891,-74.435358,Montgomery @ New York,Montgomery @ New York,2020-03-19,1
39.755218,-84.290546,Montgomery @ Ohio,Montgomery @ Ohio,2020-03-19,1
40.209999,-75.370201,Montgomery @ Pennsylvania,Montgomery @ Pennsylvania,2020-03-19,47
36.500354,-87.380887,Montgomery @ Tennessee,Montgomery @ Tennessee,2020-03-19,1
30.302364,-95.503523,Montgomery @ Texas,Montgomery @ Texas,2020-03-19,3
16.7425,-62.1874,Montserrat @ United Kingdom,Montserrat,2020-03-19,1
35.310163,-79.480664,Moore @ North Carolina,Moore @ North Carolina,2020-03-19,2
40.262354,-103.807092,Morgan @ Colorado,Morgan @ Colorado,2020-03-19,1
31.7917,-7.0926,Morocco,Morocco,2020-03-19,63
38.687696,-96.644905,Morris @ Kansas,Morris @ Kansas,2020-03-19,2
40.858581,-74.547427,Morris @ New Jersey,Morris @ New Jersey,2020-03-19,26
46.713789,-101.279743,Morton @ North Dakota,Morton @ North Dakota,2020-03-19,4
43.666249,-92.759514,Mower @ Minnesota,Mower @ Minnesota,2020-03-19,1
-18.665695,35.529562,Mozambique,Mozambique,2020-03-19,0
45.547693,-122.417173,Multnomah @ Oregon,Multnomah @ Oregon,2020-03-19,7
41.483776,-91.118699,Muscatine @ Iowa,Muscatine @ Iowa,2020-03-19,1
-22.9576,18.4904,Namibia,Namibia,2020-03-19,3
38.507351,-122.325995,Napa @ California,Napa @ California,2020-03-19,1
30.605926,-81.764929,Nassau @ Florida,Nassau @ Florida,2020-03-19,1
40.729687,-73.589384,Nassau @ New York,Nassau @ New York,2020-03-19,382
35.390934,-110.320908,Navajo @ Arizona,Navajo @ Arizona,2020-03-19,3
37.803188,-85.465955,Nelson @ Kentucky,Nelson @ Kentucky,2020-03-19,1
40.387448,-95.850954,Nemaha @ Nebraska,Nemaha @ Nebraska,2020-03-19,1
28.1667,84.25,Nepal,Nepal,2020-03-19,1
52.1326,5.2913,Netherlands,Netherlands,2020-03-19,2460
39.295191,-120.773446,Nevada @ California,Nevada @ California,2020-03-19,1
46.5653,-66.4619,New Brunswick @ Canada,New Brunswick,2020-03-19,11
-20.9043,165.618,New Caledonia @ France,New Caledonia,2020-03-19,2
39.575915,-75.644132,New Castle @ Delaware,New Castle @ Delaware,2020-03-19,23
34.177466,-77.871378,New Hanover @ North Carolina,New Hanover @ North Carolina,2020-03-19,1
41.349717,-72.900204,New Haven @ Connecticut,New Haven @ Connecticut,2020-03-19,24
-33.8688,151.2093,New South Wales @ Australia,New South Wales,2020-03-19,307
40.7831,-73.9712,New York City @ New York,New York City @ New York,2020-03-19,2468
-40.9006,174.886,New Zealand,New Zealand,2020-03-19,28
53.1355,-57.6604,Newfoundland and Labrador @ Canada,Newfoundland and Labrador,2020-03-19,3
33.544046,-83.855189,Newton @ Georgia,Newton @ Georgia,2020-03-19,3
12.8654,-85.2072,Nicaragua,Nicaragua,2020-03-19,1
44.35882,-94.245685,Nicollet @ Minnesota,Nicollet @ Minnesota,2020-03-19,2
17.6078,8.0817,Niger,Niger,2020-03-19,0
9.082,8.6753,Nigeria,Nigeria,2020-03-19,8
37.2692,106.1655,Ningxia @ China,Ningxia,2020-03-19,75
41.400794,-85.41785,Noble @ Indiana,Noble @ Indiana,2020-03-19,1
42.169703,-71.179875,Norfolk @ Massachusetts,Norfolk @ Massachusetts,2020-03-19,52
41.6086,21.7453,North Macedonia,North Macedonia,2020-03-19,48
40.752791,-75.307447,Northampton @ Pennsylvania,Northampton @ Pennsylvania,2020-03-19,5
-12.4634,130.8456,Northern Territory @ Australia,Northern Territory,2020-03-19,1
64.8255,-124.8457,Northwest Territories @ Canada,Northwest Territories,2020-03-19,0
60.472,8.4689,Norway,Norway,2020-03-19,1746
44.682,-63.7443,Nova Scotia @ Canada,Nova Scotia,2020-03-19,14
42.660452,-83.38421,Oakland @ Michigan,Oakland @ Michigan,2020-03-19,105
39.86585,-74.263027,Ocean @ New Jersey,Ocean @ New Jersey,2020-03-19,33
30.665858,-86.594194,Okaloosa @ Florida,Okaloosa @ Florida,2020-03-19,5
35.554611,-97.409401,Oklahoma @ Oklahoma,Oklahoma @ Oklahoma,2020-03-19,18
44.00343,-92.406722,Olmsted @ Minnesota,Olmsted @ Minnesota,2020-03-19,6
21,57,Oman,Oman,2020-03-19,48
43.00653,-76.196117,Onondaga @ New York,Onondaga @ New York,2020-03-19,2
34.76346,-77.503297,Onslow @ North Carolina,Onslow @ North Carolina,2020-03-19,1
51.2538,-85.3232,Ontario @ Canada,Ontario,2020-03-19,257
42.856695,-77.303277,Ontario @ New York,Ontario @ New York,2020-03-19,1
33.675687,-117.777207,Orange @ California,Orange @ California,2020-03-19,53
28.514435,-81.323295,Orange @ Florida,Orange @ Florida,2020-03-19,19
41.40241,-74.306252,Orange @ New York,Orange @ New York,2020-03-19,51
44.003392,-72.369687,Orange @ Vermont,Orange @ Vermont,2020-03-19,2
30.068636,-89.939007,Orleans @ Louisiana,Orleans @ Louisiana,2020-03-19,252
28.059027,-81.139312,Osceola @ Florida,Osceola @ Florida,2020-03-19,13
45.021794,-84.576597,Otsego @ Michigan,Otsego @ Michigan,2020-03-19,1
42.942346,-86.655342,Ottawa @ Michigan,Ottawa @ Michigan,2020-03-19,1
44.418226,-88.464988,Outagamie @ Wisconsin,Outagamie @ Wisconsin,2020-03-19,1
39.317339,-86.838845,Owen @ Indiana,Owen @ Indiana,2020-03-19,1
44.494585,-70.734688,Oxford @ Maine,Oxford @ Maine,2020-03-19,1
43.360715,-87.496553,Ozaukee @ Wisconsin,Ozaukee @ Wisconsin,2020-03-19,3
30.3753,69.3451,Pakistan,Pakistan,2020-03-19,454
26.645763,-80.448673,Palm Beach @ Florida,Palm Beach @ Florida,2020-03-19,28
8.538,-80.7821,Panama,Panama,2020-03-19,109
-6.315,143.9555,Papua New Guinea,Papua New Guinea,2020-03-19,0
-23.4425,-58.4438,Paraguay,Paraguay,2020-03-19,11
44.492387,-109.593598,Park @ Wyoming,Park @ Wyoming,2020-03-19,1
28.302024,-82.455707,Pasco @ Florida,Pasco @ Florida,2020-03-19,5
41.033763,-74.300308,Passaic @ New Jersey,Passaic @ New Jersey,2020-03-19,38
33.920903,-84.866979,Paulding @ Georgia,Paulding @ Georgia,2020-03-19,3
36.313704,-96.696669,Pawnee @ Oklahoma,Pawnee @ Oklahoma,2020-03-19,1
36.079225,-96.975255,Payne @ Oklahoma,Payne @ Oklahoma,2020-03-19,1
32.571324,-83.831978,Peach @ Georgia,Peach @ Georgia,2020-03-19,1
30.773791,-89.586832,Pearl River @ Mississippi,Pearl River @ Mississippi,2020-03-19,7
45.390602,-68.657487,Penobscot @ Maine,Penobscot @ Maine,2020-03-19,1
40.785999,-89.767358,Peoria @ Illinois,Peoria @ Illinois,2020-03-19,3
31.169307,-88.988755,Perry @ Mississippi,Perry @ Mississippi,2020-03-19,1
-9.19,-75.0152,Peru,Peru,2020-03-19,234
40.009376,-75.133346,Philadelphia @ Pennsylvania,Philadelphia @ Pennsylvania,2020-03-19,33
13,122,Philippines,Philippines,2020-03-19,217
47.040716,-122.144709,Pierce @ Washington,Pierce @ Washington,2020-03-19,75
44.725337,-92.426279,Pierce @ Wisconsin,Pierce @ Wisconsin,2020-03-19,1
41.325949,-75.031514,Pike @ Pennsylvania,Pike @ Pennsylvania,2020-03-19,3
32.128237,-111.783018,Pima @ Arizona,Pima @ Arizona,2020-03-19,7
32.91891,-111.367257,Pinal @ Arizona,Pinal @ Arizona,2020-03-19,10
27.903122,-82.739518,Pinellas @ Florida,Pinellas @ Florida,2020-03-19,16
39.217533,-106.915943,Pitkin @ Colorado,Pitkin @ Colorado,2020-03-19,12
39.062032,-120.722718,Placer @ California,Placer @ California,2020-03-19,9
29.402337,-89.298489,Plaquemines @ Louisiana,Plaquemines @ Louisiana,2020-03-19,1
41.987196,-70.741942,Plymouth @ Massachusetts,Plymouth @ Massachusetts,2020-03-19,5
35.568981,-90.680595,Poinsett @ Arkansas,Poinsett @ Arkansas,2020-03-19,1
51.9194,19.1451,Poland,Poland,2020-03-19,355
34.490915,-94.230884,Polk @ Arkansas,Polk @ Arkansas,2020-03-19,1
27.953115,-81.692783,Polk @ Florida,Polk @ Florida,2020-03-19,4
33.995961,-85.186826,Polk @ Georgia,Polk @ Georgia,2020-03-19,1
41.684281,-93.56972,Polk @ Iowa,Polk @ Iowa,2020-03-19,6
44.904395,-123.397329,Polk @ Oregon,Polk @ Oregon,2020-03-19,1
35.455297,-93.031535,Pope @ Arkansas,Pope @ Arkansas,2020-03-19,1
39.3999,-8.2245,Portugal,Portugal,2020-03-19,785
41.340184,-95.544905,Pottawattamie @ Iowa,Pottawattamie @ Iowa,2020-03-19,1
37.224881,-78.432957,Prince Edward @ Virginia,Prince Edward @ Virginia,2020-03-19,1
46.5107,-63.4168,Prince Edward Island @ Canada,Prince Edward Island,2020-03-19,2
38.82588,-76.847272,Prince George's @ Maryland,Prince George's @ Maryland,2020-03-19,23
38.702332,-77.478887,Prince William @ Virginia,Prince William @ Virginia,2020-03-19,12
38.170658,-104.489893,Pueblo @ Colorado,Pueblo @ Colorado,2020-03-19,2
34.773988,-92.316515,Pulaski @ Arkansas,Pulaski @ Arkansas,2020-03-19,18
37.108312,-84.579986,Pulaski @ Kentucky,Pulaski @ Kentucky,2020-03-19,1
41.427904,-73.743882,Putnam @ New York,Putnam @ New York,2020-03-19,2
25.3548,51.1839,Qatar,Qatar,2020-03-19,460
35.7452,95.9956,Qinghai @ China,Qinghai,2020-03-19,18
52.9399,-73.5491,Quebec @ Canada,Quebec,2020-03-19,121
-28.0167,153.4,Queensland @ Australia,Queensland,2020-03-19,144
42.754075,-87.414676,Racine @ Wisconsin,Racine @ Wisconsin,2020-03-19,3
45.01525,-93.100141,Ramsey @ Minnesota,Ramsey @ Minnesota,2020-03-19,12
0,0,Recovered @ Canada,Recovered,2020-03-19,0
42.710421,-73.513845,Rensselaer @ New York,Rensselaer @ New York,2020-03-19,4
44.723697,-94.955617,Renville @ Minnesota,Renville @ Minnesota,2020-03-19,1
-21.1351,55.2471,Reunion @ France,Reunion,2020-03-19,14
44.350943,-93.298503,Rice @ Minnesota,Rice @ Minnesota,2020-03-19,1
40.774167,-82.542715,Richland @ Ohio,Richland @ Ohio,2020-03-19,1
34.029783,-80.896566,Richland @ South Carolina,Richland @ South Carolina,2020-03-19,8
33.361487,-82.074998,Richmond @ Georgia,Richmond @ Georgia,2020-03-19,3
37.531399,-77.476009,Richmond city @ Virginia,Richmond city @ Virginia,2020-03-19,4
33.729828,-116.002239,Riverside @ California,Riverside @ California,2020-03-19,22
36.52753,-86.869377,Robertson @ Tennessee,Robertson @ Tennessee,2020-03-19,2
