state,county,fips,lat_county,long_county
MI,Houghton,26061,46.998305,-88.652066
MI,Huron,26063,43.907616,-82.857045
MI,Ingham,26065,42.603534,-84.373811
MI,Ionia,26067,42.94465,-85.073766
MI,Iosco,26069,44.329482,-82.849447
MI,Iron,26071,46.170249,-88.540409
MI,Isabella,26073,43.645233,-84.839425
MI,Jackson,26075,42.248474,-84.420868
MI,Kalamazoo,26077,42.246266,-85.532854
MI,Kalkaska,26079,44.678881,-85.088992
MI,Kent,26081,43.032497,-85.547446
MI,Keweenaw,26083,47.681981,-88.148802
MI,Lake,26085,43.995187,-85.8114
MI,Lapeer,26087,43.088633,-83.224325
MI,Leelanau,26089,45.146182,-86.051574
MI,Lenawee,26091,41.895915,-84.066853
MI,Livingston,26093,42.602532,-83.911718
MI,Luce,26095,46.940602,-85.582368
MI,Mackinac,26097,46.167981,-85.303756
MI,Macomb,26099,42.671467,-82.910869
MI,Manistee,26101,44.350385,-86.602967
MI,Marquette,26103,46.656597,-87.584028
MI,Mason,26105,43.996636,-86.750814
MI,Mecosta,26107,43.635295,-85.332751
MI,Menominee,26109,45.544174,-87.509892
MI,Midland,26111,43.648378,-84.37922
MI,Missaukee,26113,44.325424,-85.085471
MI,Monroe,26115,41.916097,-83.487106
MI,Montcalm,26117,43.312782,-85.149468
MI,Montmorency,26119,45.024134,-84.130107
MI,Muskegon,26121,43.289258,-86.751892
MI,Newaygo,26123,43.562709,-85.791423
MI,Oakland,26125,42.660452,-83.38421
MI,Oceana,26127,43.647255,-86.807575
MI,Ogemaw,26129,44.33328,-84.128073
MI,Ontonagon,26131,47.216604,-89.500461
MI,Osceola,26133,43.997552,-85.322283
MI,Oscoda,26135,44.685121,-84.124894
MI,Otsego,26137,45.021794,-84.576597
MI,Ottawa,26139,42.942346,-86.655342
MI,Presque Isle,26141,45.489515,-83.384019
MI,Roscommon,26143,44.339517,-84.611272
MI,Saginaw,26145,43.328267,-84.05541
MI,St. Clair,26147,42.928804,-82.668914
MI,St. Joseph,26149,41.911488,-85.52287
MI,Sanilac,26151,43.449155,-82.642815
MI,Schoolcraft,26153,46.020758,-86.199352
MI,Shiawassee,26155,42.951545,-84.146352
MI,Tuscola,26157,43.487902,-83.436618
MI,Van Buren,26159,42.283986,-86.305697
MI,Washtenaw,26161,42.252327,-83.844634
MI,Wayne,26163,42.284664,-83.261953
MI,Wexford,26165,44.331375,-85.570046
MN,Aitkin,27001,46.602446,-93.41976
MN,Anoka,27003,45.27411,-93.242723
MN,Becker,27005,46.937629,-95.741757
MN,Beltrami,27007,47.878825,-94.986698
MN,Benton,27009,45.701227,-94.00144
MN,Big Stone,27011,45.419925,-96.402226
MN,Blue Earth,27013,44.038225,-94.064071
MN,Brown,27015,44.246542,-94.733647
MN,Carlton,27017,46.603818,-92.671044
MN,Carver,27019,44.821381,-93.800575
MN,Cass,27021,46.951427,-94.333773
MN,Chippewa,27023,45.028625,-95.564108
MN,Chisago,27025,45.505444,-92.903849
MN,Clay,27027,46.898377,-96.494901
MN,Clearwater,27029,47.575873,-95.371117
MN,Cook,27031,47.538571,-90.29019
MN,Cottonwood,27033,44.010711,-95.18313
MN,Crow Wing,27035,46.491114,-94.071213
MN,Dakota,27037,44.670893,-93.062481
MN,Dodge,27039,44.020706,-92.869353
MN,Douglas,27041,45.936429,-95.46061
MN,Faribault,27043,43.676522,-93.947234
MN,Fillmore,27045,43.67727,-92.093681
MN,Freeborn,27047,43.674202,-93.350289
MN,Goodhue,27049,44.406178,-92.716
MN,Grant,27051,45.930743,-96.010699
MN,Hennepin,27053,45.006064,-93.475185
MN,Houston,27055,43.66699,-91.501556
MN,Hubbard,27057,47.095551,-94.91329
MN,Isanti,27059,45.562431,-93.296339
MN,Itasca,27061,47.490843,-93.613128
MN,Jackson,27063,43.673025,-95.149704
MN,Kanabec,27065,45.94776,-93.297788
MN,Kandiyohi,27067,45.152714,-95.004981
MN,Kittson,27069,48.77604,-96.780349
MN,Koochiching,27071,48.24549,-93.782842
MN,Lac qui Parle,27073,44.999855,-96.176836
MN,Lake,27075,47.517111,-91.411704
MN,Lake of the Woods,27077,48.7681,-94.904634
MN,Le Sueur,27079,44.373397,-93.73018
MN,Lincoln,27081,44.408238,-96.272032
MN,Lyon,27083,44.409195,-95.847268
MN,McLeod,27085,44.821644,-94.27232
MN,Mahnomen,27087,47.325842,-95.810703
MN,Marshall,27089,48.362728,-96.357761
MN,Martin,27091,43.677118,-94.537198
MN,Meeker,27093,45.123156,-94.527346
MN,Mille Lacs,27095,45.929043,-93.632996
MN,Morrison,27097,46.020484,-94.266619
MN,Mower,27099,43.666249,-92.759514
MN,Murray,27101,44.015594,-95.761581
MN,Nicollet,27103,44.35882,-94.245685
MN,Nobles,27105,43.677686,-95.763132
MN,Norman,27107,47.32947,-96.463807
MN,Olmsted,27109,44.00343,-92.406722
MN,Otter Tail,27111,46.405725,-95.714578
MN,Pennington,27113,48.069247,-96.037725
MN,Pine,27115,46.10094,-92.763094
MN,Pipestone,27117,44.015361,-96.257015
MN,Polk,27119,47.774254,-96.400027
MN,Pope,27121,45.589623,-95.446705
MN,Ramsey,27123,45.01525,-93.100141
MN,Red Lake,27125,47.865487,-96.08718
MN,Redwood,27127,44.403536,-95.254242
MN,Renville,27129,44.723697,-94.955617
MN,Rice,27131,44.350943,-93.298503
MN,Rock,27133,43.669587,-96.263238
MN,Roseau,27135,48.761066,-95.82153
MN,St. Louis,27137,47.583852,-92.463645
MN,Scott,27139,44.651932,-93.534553
MN,Sherburne,27141,45.443171,-93.775092
MN,Sibley,27143,44.575734,-94.230123
MN,Stearns,27145,45.555235,-94.610482
MN,Steele,27147,44.015261,-93.220453
MN,Stevens,27149,45.593461,-95.992315
MN,Swift,27151,45.27545,-95.690398
MN,Todd,27153,46.066569,-94.900576
MN,Traverse,27155,45.76984,-96.475049
MN,Wabasha,27157,44.289693,-92.233341
MN,Wadena,27159,46.586784,-94.988331
MN,Waseca,27161,44.01846,-93.589844
MN,Washington,27163,45.037929,-92.890117
MN,Watonwan,27165,43.978366,-94.614128
MN,Wilkin,27167,46.362335,-96.476657
MN,Winona,27169,43.982268,-91.776708
MN,Wright,27171,45.175091,-93.966397
MN,Yellow Medicine,27173,44.715736,-95.862756
MS,Adams,28001,31.486218,-91.351781
MS,Alcorn,28003,34.886648,-88.581014
MS,Amite,28005,31.203933,-90.795542
MS,Attala,28007,33.09047,-89.588622
MS,Benton,28009,34.810773,-89.200029
MS,Bolivar,28011,33.799278,-90.884476
MS,Calhoun,28013,33.936634,-89.337114
MS,Carroll,28015,33.440795,-89.918887
MS,Chickasaw,28017,33.921654,-88.945808
MS,Choctaw,28019,33.345964,-89.251332
MS,Claiborne,28021,31.97281,-90.915424
MS,Clarke,28023,32.048448,-88.685964
MS,Clay,28025,33.661734,-88.783326
MS,Coahoma,28027,34.22867,-90.603165
MS,Copiah,28029,31.866915,-90.448758
MS,Covington,28031,31.633331,-89.548897
MS,DeSoto,28033,34.874266,-89.99324
MS,Forrest,28035,31.18858,-89.259447
MS,Franklin,28037,31.477798,-90.895884
MS,George,28039,30.855431,-88.642268
MS,Greene,28041,31.212846,-88.634811
MS,Grenada,28043,33.770031,-89.80274
MS,Hancock,28045,30.391437,-89.47985
MS,Harrison,28047,30.416536,-89.083376
MS,Hinds,28049,32.267924,-90.4659
MS,Holmes,28051,33.125942,-90.091197
MS,Humphreys,28053,33.132978,-90.523911
MS,Issaquena,28055,32.754977,-90.988552
MS,Itawamba,28057,34.281075,-88.363127
MS,Jackson,28059,30.458491,-88.619991
MS,Jasper,28061,32.016989,-89.11943
MS,Jefferson,28063,31.733633,-91.043878
MS,Jefferson Davis,28065,31.564734,-89.826626
MS,Jones,28067,31.621044,-89.167262
MS,Kemper,28069,32.750136,-88.625631
MS,Lafayette,28071,34.349298,-89.485903
MS,Lamar,28073,31.197135,-89.514952
MS,Lauderdale,28075,32.403998,-88.660449
MS,Lawrence,28077,31.550009,-90.10753
MS,Leake,28079,32.753268,-89.522568
MS,Lee,28081,34.288965,-88.680887
MS,Leflore,28083,33.54979,-90.294934
MS,Lincoln,28085,31.535216,-90.453566
MS,Lowndes,28087,33.471424,-88.439723
MS,Madison,28089,32.63437,-90.03416
MS,Marion,28091,31.230126,-89.821736
MS,Marshall,28093,34.76619,-89.504231
MS,Monroe,28095,33.89003,-88.485038
MS,Montgomery,28097,33.500714,-89.639625
MS,Neshoba,28099,32.752518,-89.119274
MS,Newton,28101,32.40197,-89.118412
MS,Noxubee,28103,33.10627,-88.565787
MS,Oktibbeha,28105,33.422313,-88.876151
MS,Panola,28107,34.365205,-89.963065
MS,Pearl River,28109,30.773791,-89.586832
MS,Perry,28111,31.169307,-88.988755
MS,Pike,28113,31.177517,-90.397725
MS,Pontotoc,28115,34.227081,-89.037239
MS,Prentiss,28117,34.620866,-88.52224
MS,Quitman,28119,34.25264,-90.290525
MS,Rankin,28121,32.262057,-89.946552
MS,Scott,28123,32.427127,-89.533209
MS,Sharkey,28125,32.89249,-90.827388
MS,Simpson,28127,31.902503,-89.917707
MS,Smith,28129,32.019034,-89.494973
MS,Stone,28131,30.790184,-89.112297
MS,Sunflower,28133,33.605529,-90.59509
MS,Tallahatchie,28135,33.955891,-90.172833
MS,Tate,28137,34.649553,-89.943105
MS,Tippah,28139,34.763618,-88.918819
MS,Tishomingo,28141,34.737699,-88.236067
MS,Tunica,28143,34.652201,-90.37177
MS,Union,28145,34.489101,-89.0023
MS,Walthall,28147,31.164492,-90.103431
MS,Warren,28149,32.357005,-90.851791
MS,Washington,28151,33.273131,-90.94443
MS,Wayne,28153,31.64476,-88.682057
MS,Webster,28155,33.612048,-89.283836
MS,Wilkinson,28157,31.160249,-91.325567
MS,Winston,28159,33.078724,-89.037391
MS,Yalobusha,28161,34.030669,-89.703793
MS,Yazoo,28163,32.765675,-90.387928
MO,Adair,29001,40.190666,-92.603592
MO,Andrew,29003,39.988863,-94.803551
MO,Atchison,29005,40.431846,-95.437555
MO,Audrain,29007,39.21448,-91.843415
MO,Barry,29009,36.699378,-93.834326
MO,Barton,29011,37.500799,-94.344089
MO,Bates,29013,38.257217,-94.339246
MO,Benton,29015,38.301036,-93.287942
MO,Bollinger,29017,37.318349,-90.024601
MO,Boone,29019,38.989657,-92.310779
MO,Buchanan,29021,39.66037,-94.808173
MO,Butler,29023,36.71518,-90.40313
MO,Caldwell,29025,39.658998,-93.979179
MO,Callaway,29027,38.835966,-91.924089
MO,Camden,29029,38.031995,-92.765138
MO,Cape Girardeau,29031,37.383882,-89.684908
MO,Carroll,29033,39.427375,-93.500227
MO,Carter,29035,36.944783,-90.945626
MO,Cass,29037,38.647159,-94.354242
MO,Cedar,29039,37.733655,-93.850014
MO,Chariton,29041,39.517969,-92.961621
MO,Christian,29043,36.969739,-93.187614
MO,Clark,29045,40.407275,-91.729472
MO,Clay,29047,39.315551,-94.421502
MO,Clinton,29049,39.608723,-94.395803
MO,Cole,29051,38.506847,-92.271404
MO,Cooper,29053,38.845386,-92.812323
MO,Crawford,29055,37.966561,-91.313933
MO,Dade,29057,37.43235,-93.854878
MO,Dallas,29059,37.683583,-93.033812
MO,Daviess,29061,39.962839,-93.970053
MO,DeKalb,29063,39.894665,-94.40719
MO,Dent,29065,37.60325,-91.495916
MO,Douglas,29067,36.946517,-92.515892
MO,Dunklin,29069,36.153025,-90.062254
MO,Franklin,29071,38.408313,-91.07341
MO,Gasconade,29073,38.441183,-91.50578
MO,Gentry,29075,40.209379,-94.40411
MO,Greene,29077,37.258196,-93.340641
MO,Grundy,29079,40.112541,-93.565054
MO,Harrison,29081,40.34562,-93.992582
MO,Henry,29083,38.386491,-93.792628
MO,Hickory,29085,37.9367,-93.322835
MO,Holt,29087,40.095724,-95.219072
MO,Howard,29089,39.143365,-92.695926
MO,Howell,29091,36.774369,-91.887368
MO,Iron,29093,37.62596,-90.699627
MO,Jackson,29095,39.007233,-94.342507
MO,Jasper,29097,37.200865,-94.338869
MO,Jefferson,29099,38.257414,-90.543138
MO,Johnson,29101,38.74588,-93.805999
MO,Knox,29103,40.136776,-92.146809
MO,Laclede,29105,37.65969,-92.594832
MO,Lafayette,29107,39.068705,-93.802639
MO,Lawrence,29109,37.106135,-93.833262
MO,Lewis,29111,40.084559,-91.728803
MO,Lincoln,29113,39.058568,-90.957771
MO,Linn,29115,39.86444,-93.108019
MO,Livingston,29117,39.778587,-93.548201
MO,McDonald,29119,36.630218,-94.343956
MO,Macon,29121,39.829795,-92.56434
MO,Madison,29123,37.473235,-90.345453
MO,Maries,29125,38.162615,-91.923601
MO,Marion,29127,39.807538,-91.635379
MO,Mercer,29129,40.421414,-93.567631
MO,Miller,29131,38.21672,-92.429871
MO,Mississippi,29133,36.826264,-89.295929
MO,Moniteau,29135,38.633037,-92.583642
MO,Monroe,29137,39.49827,-92.006458
MO,Montgomery,29139,38.935162,-91.465437
MO,Morgan,29141,38.420807,-92.874835
MO,New Madrid,29143,36.594261,-89.655949
MO,Newton,29145,36.908017,-94.334741
MO,Nodaway,29147,40.360484,-94.883281
MO,Oregon,29149,36.684867,-91.402902
MO,Osage,29151,38.464254,-91.859504
MO,Ozark,29153,36.649643,-92.45858
MO,Pemiscot,29155,36.209916,-89.785942
MO,Perry,29157,37.71113,-89.802125
MO,Pettis,29159,38.727367,-93.285207
MO,Phelps,29161,37.866326,-91.790349
MO,Pike,29163,39.344178,-91.171042
MO,Platte,29165,39.378696,-94.761472
MO,Polk,29167,37.616761,-93.400817
MO,Pulaski,29169,37.824835,-92.207022
MO,Putnam,29171,40.478606,-93.014531
MO,Ralls,29173,39.553455,-91.524787
MO,Randolph,29175,39.441601,-92.492725
MO,Ray,29177,39.308401,-93.995746
MO,Reynolds,29179,37.360857,-90.969516
MO,Ripley,29181,36.648902,-90.86706
MO,St. Charles,29183,38.781102,-90.674915
MO,St. Clair,29185,38.039069,-93.773077
MO,Ste. Genevieve,29186,37.89018,-90.18117
MO,St. Francois,29187,37.810707,-90.473868
MO,St. Louis,29189,38.640702,-90.445954
MO,Saline,29195,39.13584,-93.204164
MO,Schuyler,29197,40.469361,-92.519016
MO,Scotland,29199,40.447686,-92.142824
MO,Scott,29201,37.047793,-89.568098
MO,Shannon,29203,37.15198,-91.398364
MO,Shelby,29205,39.797531,-92.088719
MO,Stoddard,29207,36.855428,-89.941735
MO,Stone,29209,36.747857,-93.467782
MO,Sullivan,29211,40.209587,-93.109783
MO,Taney,29213,36.649827,-93.042819
MO,Texas,29215,37.314257,-91.964478
MO,Vernon,29217,37.850196,-94.341597
MO,Warren,29219,38.761902,-91.159307
MO,Washington,29221,37.942315,-90.897056
MO,Wayne,29223,37.113825,-90.460868
MO,Webster,29225,37.280804,-92.87608
MO,Worth,29227,40.480482,-94.419129
MO,Wright,29229,37.267636,-92.48001
MO,St. Louis,29510,38.635699,-90.244582
MT,Beaverhead,30001,45.133863,-112.892869
MT,Big Horn,30003,45.407869,-107.518163
MT,Blaine,30005,48.428282,-108.967648
MT,Broadwater,30007,46.334476,-111.496103
MT,Carbon,30009,45.224475,-109.028551
MT,Carter,30011,45.516825,-104.515324
MT,Cascade,30013,47.316443,-111.350571
MT,Chouteau,30015,47.886837,-110.436189
MT,Custer,30017,46.261481,-105.550508
MT,Daniels,30019,48.794429,-105.541739
MT,Dawson,30021,47.272425,-104.901027
MT,Deer Lodge,30023,46.099059,-113.139108
MT,Fallon,30025,46.318184,-104.405718
MT,Fergus,30027,47.222997,-109.22328
MT,Flathead,30029,48.314696,-114.054319
MT,Gallatin,30031,45.535559,-111.173443
MT,Garfield,30033,47.281174,-106.982212
MT,Glacier,30035,48.705671,-112.990502
MT,Golden Valley,30037,46.380624,-109.174586
MT,Granite,30039,46.395358,-113.425683
MT,Hill,30041,48.628331,-110.106372
MT,Jefferson,30043,46.126557,-112.056771
MT,Judith Basin,30045,47.032558,-110.30532
MT,Lake,30047,47.642901,-114.083687
MT,Lewis and Clark,30049,47.122133,-112.382954
MT,Liberty,30051,48.559654,-111.036924
MT,Lincoln,30053,48.542232,-115.404343
MT,McCone,30055,47.629628,-105.757222
MT,Madison,30057,45.319288,-111.917328
MT,Meagher,30059,46.585706,-110.921781
MT,Mineral,30061,47.155213,-115.06455
MT,Missoula,30063,47.027263,-113.892681
MT,Musselshell,30065,46.505665,-108.436982
MT,Park,30067,45.421905,-110.532798
MT,Petroleum,30069,47.141917,-108.226575
MT,Phillips,30071,48.250155,-107.928833
MT,Pondera,30073,48.230312,-112.219928
MT,Powder River,30075,45.40889,-105.555259
MT,Powell,30077,46.844225,-112.9311
MT,Prairie,30079,46.852434,-105.375808
MT,Ravalli,30081,46.079298,-114.119065
MT,Richland,30083,47.785513,-104.563387
MT,Roosevelt,30085,48.282747,-104.99517
MT,Rosebud,30087,46.161734,-106.701953
MT,Sanders,30089,47.756469,-115.180225
MT,Sheridan,30091,48.705523,-104.533913
MT,Silver Bow,30093,45.895959,-112.660222
MT,Stillwater,30095,45.663496,-109.391752
MT,Sweet Grass,30097,45.81306,-109.941312
MT,Teton,30099,47.819035,-112.281725
MT,Toole,30101,48.645052,-111.733493
MT,Treasure,30103,46.209636,-107.280494
MT,Valley,30105,48.365713,-106.687883
MT,Wheatland,30107,46.497047,-109.857147
MT,Wibaux,30109,46.962866,-104.274466
MT,Yellowstone,30111,45.936987,-108.276656
NE,Adams,31001,40.520632,-98.500044
NE,Antelope,31003,42.183225,-98.058037
NE,Arthur,31005,41.570856,-101.697045
NE,Banner,31007,41.53975,-103.726263
NE,Blaine,31009,41.92523,-99.990771
NE,Boone,31011,41.7054,-98.066794
NE,Box Butte,31013,42.215665,-103.087821
NE,Boyd,31015,42.894448,-98.773022
NE,Brown,31017,42.34939,-99.923176
NE,Buffalo,31019,40.855226,-99.074983
NE,Burt,31021,41.854179,-96.337746
NE,Butler,31023,41.226072,-97.13204
NE,Cass,31025,40.909878,-96.140609
NE,Cedar,31027,42.604511,-97.256824
NE,Chase,31029,40.53039,-101.694192
NE,Cherry,31031,42.566985,-101.072622
NE,Cheyenne,31033,41.214236,-103.011929
NE,Clay,31035,40.523669,-98.05105
NE,Colfax,31037,41.574675,-97.089455
NE,Cuming,31039,41.915865,-96.788517
NE,Custer,31041,41.393893,-99.726866
NE,Dakota,31043,42.390456,-96.562549
NE,Dawes,31045,42.711214,-103.134872
NE,Dawson,31047,40.867378,-99.815154
NE,Deuel,31049,41.112988,-102.332604
NE,Dixon,31051,42.48528,-96.855862
NE,Dodge,31053,41.577008,-96.645853
NE,Douglas,31055,41.297091,-96.154066
NE,Dundy,31057,40.180165,-101.681133
NE,Fillmore,31059,40.52504,-97.596705
NE,Franklin,31061,40.183203,-98.96208
NE,Frontier,31063,40.530947,-100.406683
NE,Furnas,31065,40.191991,-99.909661
NE,Gage,31067,40.255234,-96.683453
NE,Garden,31069,41.659381,-102.328229
NE,Garfield,31071,41.905572,-98.922998
NE,Gosper,31073,40.509838,-99.824078
NE,Grant,31075,41.915867,-101.756875
NE,Greeley,31077,41.5676,-98.530566
NE,Hall,31079,40.866023,-98.498004
NE,Hamilton,31081,40.877145,-98.021943
NE,Harlan,31083,40.178766,-99.403418
NE,Hayes,31085,40.535786,-101.05558
NE,Hitchcock,31087,40.176896,-101.044217
NE,Holt,31089,42.459287,-98.784766
NE,Hooker,31091,41.9187,-101.11681
NE,Howard,31093,41.219403,-98.513303
NE,Jefferson,31095,40.175736,-97.143103
NE,Johnson,31097,40.395457,-96.268562
NE,Kearney,31099,40.506269,-98.948461
NE,Keith,31101,41.194404,-101.644474
NE,Keya Paha,31103,42.87548,-99.718351
NE,Kimball,31105,41.199155,-103.711105
NE,Knox,31107,42.634405,-97.891349
NE,Lancaster,31109,40.783547,-96.688658
NE,Lincoln,31111,41.050322,-100.744481
NE,Logan,31113,41.542156,-100.443665
NE,Loup,31115,41.897714,-99.509764
NE,McPherson,31117,41.596473,-101.060237
NE,Madison,31119,41.909929,-97.606856
NE,Merrick,31121,41.169801,-98.031051
NE,Morrill,31123,41.732205,-102.990599
NE,Nance,31125,41.402386,-97.991408
NE,Nemaha,31127,40.387448,-95.850954
NE,Nuckolls,31129,40.176492,-98.046842
NE,Otoe,31131,40.637992,-96.131027
NE,Pawnee,31133,40.13785,-96.245225
NE,Perkins,31135,40.856065,-101.636443
NE,Phelps,31137,40.516365,-99.406557
NE,Pierce,31139,42.271413,-97.610992
NE,Platte,31141,41.576866,-97.513467
NE,Polk,31143,41.187925,-97.570663
NE,Red Willow,31145,40.16942,-100.468576
NE,Richardson,31147,40.123743,-95.718603
NE,Rock,31149,42.413325,-99.45853
NE,Saline,31151,40.516802,-97.131755
NE,Sarpy,31153,41.115064,-96.109125
NE,Saunders,31155,41.223152,-96.640923
NE,Scotts Bluff,31157,41.851589,-103.70586
NE,Seward,31159,40.871944,-97.140383
NE,Sheridan,31161,42.507074,-102.389698
NE,Sherman,31163,41.218743,-98.972849
NE,Sioux,31165,42.483806,-103.742605
NE,Stanton,31167,41.904793,-97.174724
NE,Thayer,31169,40.173845,-97.596263
NE,Thomas,31171,41.84862,-100.506911
NE,Thurston,31173,42.154061,-96.533943
NE,Valley,31175,41.564094,-98.983484
NE,Washington,31177,41.533979,-96.224574
NE,Wayne,31179,42.210746,-97.126243
NE,Webster,31181,40.180646,-98.49859
NE,Wheeler,31183,41.937859,-98.522289
NE,York,31185,40.873056,-97.596742
NV,Churchill,32001,39.525701,-118.270419
NV,Clark,32003,36.214236,-115.013819
NV,Douglas,32005,38.905129,-119.609019
NV,Elko,32007,41.141133,-115.351424
NV,Esmeralda,32009,37.778966,-117.632382
NV,Eureka,32011,39.977788,-116.272208
NV,Humboldt,32013,41.407914,-118.127592
NV,Lander,32015,39.900211,-117.04724
NV,Lincoln,32017,37.634605,-114.863037
NV,Lyon,32019,39.022214,-119.197417
NV,Mineral,32021,38.516647,-118.416279
NV,Nye,32023,37.966379,-116.459047
NV,Pershing,32027,40.439639,-118.409477
NV,Storey,32029,39.438385,-119.524646
NV,Washoe,32031,40.703311,-119.710315
NV,White Pine,32033,39.417804,-114.900945
NV,Carson City,32510,39.153447,-119.743442
NH,Belknap,33001,43.519109,-71.425366
NH,Carroll,33003,43.867567,-71.201665
NH,Cheshire,33005,42.925455,-72.248217
NH,Coos,33007,44.652419,-71.289383
NH,Grafton,33009,43.926488,-71.842264
NH,Hillsborough,33011,42.911643,-71.723101
NH,Merrimack,33013,43.299485,-71.68013
NH,Rockingham,33015,42.98936,-71.099437
NH,Strafford,33017,43.293177,-71.035927
NH,Sullivan,33019,43.361188,-72.222084
NJ,Atlantic,34001,39.469354,-74.633758
NJ,Bergen,34003,40.95909,-74.074522
NJ,Burlington,34005,39.875786,-74.663006
NJ,Camden,34007,39.802352,-74.961251
NJ,Cape May,34009,39.086143,-74.847716
NJ,Cumberland,34011,39.328387,-75.121644
NJ,Essex,34013,40.787217,-74.246136
NJ,Gloucester,34015,39.721019,-75.143708
NJ,Hudson,34017,40.731384,-74.078627
NJ,Hunterdon,34019,40.565283,-74.91197
NJ,Mercer,34021,40.282503,-74.703724
NJ,Middlesex,34023,40.439593,-74.407585
NJ,Monmouth,34025,40.287056,-74.152446
NJ,Morris,34027,40.858581,-74.547427
NJ,Ocean,34029,39.86585,-74.263027
NJ,Passaic,34031,41.033763,-74.300308
NJ,Salem,34033,39.573828,-75.357356
NJ,Somerset,34035,40.565522,-74.61993
NJ,Sussex,34037,41.137424,-74.691855
NJ,Union,34039,40.659871,-74.308696
NJ,Warren,34041,40.853524,-75.009542
NM,Bernalillo,35001,35.054002,-106.669065
NM,Catron,35003,33.901814,-108.392097
NM,Chaves,35005,33.361605,-104.469837
NM,Cibola,35006,34.93205,-108.000255
NM,Colfax,35007,36.612963,-104.640126
NM,Curry,35009,34.572984,-103.346055
NM,De Baca,35011,34.351429,-104.401527
NM,Dona Ana,35013,32.350912,-106.832182
NM,Eddy,35015,32.457858,-104.306471
NM,Grant,35017,32.732087,-108.381504
NM,Guadalupe,35019,34.869782,-104.784968
NM,Harding,35021,35.863152,-103.829931
NM,Hidalgo,35023,31.899658,-108.745729
NM,Lea,35025,32.795687,-103.413271
NM,Lincoln,35027,33.740941,-105.449083
NM,Los Alamos,35028,35.870047,-106.307968
NM,Luna,35029,32.184482,-107.746639
NM,McKinley,35031,35.573732,-108.255307
NM,Mora,35033,35.982841,-104.921898
NM,Otero,35035,32.588776,-105.781079
NM,Quay,35037,35.107018,-103.548071
NM,Rio Arriba,35039,36.509669,-106.693983
NM,Roosevelt,35041,34.021457,-103.482725
NM,Sandoval,35043,35.685073,-106.882618
NM,San Juan,35045,36.511625,-108.324578
NM,San Miguel,35047,35.476876,-104.803515
NM,Santa Fe,35049,35.513722,-105.966441
NM,Sierra,35051,33.119479,-107.188161
NM,Socorro,35053,33.991614,-106.939003
NM,Taos,35055,36.576529,-105.637987
NM,Torrance,35057,34.634644,-105.846836
NM,Union,35059,36.488085,-103.475723
NM,Valencia,35061,34.71684,-106.806582
NY,Albany,36001,42.588271,-73.974014
NY,Allegany,36003,42.247894,-78.026176
NY,Bronx,36005,40.848711,-73.852939
NY,Broome,36007,42.161977,-75.830291
NY,Cattaraugus,36009,42.244853,-78.681006
NY,Cayuga,36011,43.008546,-76.574587
NY,Chautauqua,36013,42.304216,-79.407595
NY,Chemung,36015,42.155281,-76.747179
NY,Chenango,36017,42.489732,-75.604905
NY,Clinton,36019,44.75271,-73.705648
NY,Columbia,36021,42.247729,-73.626805
NY,Cortland,36023,42.593824,-76.076265
NY,Delaware,36025,42.193987,-74.966728
NY,Dutchess,36027,41.755009,-73.739951
NY,Erie,36029,42.752759,-78.778192
NY,Essex,36031,44.108971,-73.777573
NY,Franklin,36033,44.594374,-74.31067
NY,Fulton,36035,43.115609,-74.423678
NY,Genesee,36037,43.00091,-78.192778
NY,Greene,36039,42.286951,-74.149495
NY,Hamilton,36041,43.657879,-74.502456
NY,Herkimer,36043,43.461635,-74.894694
NY,Jefferson,36045,43.995371,-76.053522
NY,Kings,36047,40.635133,-73.950777
NY,Lewis,36049,43.786397,-75.442617
NY,Livingston,36051,42.727485,-77.76978
NY,Madison,36053,42.910026,-75.663575
NY,Monroe,36055,43.464475,-77.664656
NY,Montgomery,36057,42.900891,-74.435358
NY,Nassau,36059,40.729687,-73.589384
NY,New York,36061,40.776557,-73.970174
NY,Niagara,36063,43.456731,-78.792143
NY,Oneida,36065,43.242727,-75.434282
NY,Onondaga,36067,43.00653,-76.196117
NY,Ontario,36069,42.856695,-77.303277
NY,Orange,36071,41.40241,-74.306252
NY,Orleans,36073,43.502287,-78.229726
NY,Oswego,36075,43.461443,-76.209258
NY,Otsego,36077,42.629776,-75.028841
NY,Putnam,36079,41.427904,-73.743882
NY,Queens,36081,40.658557,-73.837929
NY,Rensselaer,36083,42.710421,-73.513845
NY,Richmond,36085,40.563855,-74.137063
NY,Rockland,36087,41.154785,-74.024772
NY,St. Lawrence,36089,44.488113,-75.074311
NY,Saratoga,36091,43.106135,-73.855387
NY,Schenectady,36093,42.817542,-74.043583
NY,Schoharie,36095,42.591294,-74.438172
NY,Schuyler,36097,42.419776,-76.938604
NY,Seneca,36099,42.782294,-76.827088
NY,Steuben,36101,42.266725,-77.385525
NY,Suffolk,36103,40.943554,-72.692218
NY,Sullivan,36105,41.720176,-74.76468
NY,Tioga,36107,42.178057,-76.29745
NY,Tompkins,36109,42.453281,-76.473712
NY,Ulster,36111,41.947232,-74.265447
NY,Warren,36113,43.555105,-73.838139
NY,Washington,36115,43.312377,-73.439428
NY,Wayne,36117,43.458758,-77.063164
NY,Westchester,36119,41.15277,-73.745912
NY,Wyoming,36121,42.701363,-78.228567
NY,Yates,36123,42.638237,-77.104324
NC,Alamance,37001,36.041974,-79.399935
